Bridge Rank,edge_u,edge_v,u_lon,u_lat,v_lon,v_lat,strike_frequency,Gauge,Total trips,Intact trips,Rerouted trips,Blocked trips,Reroute rate,Blocked rate,Avg detour (mi),Avg delay (min)
280,"(-0.0922274, 51.7994442)","(-0.0922253, 51.7996874)",-0.0922274,51.7994442,-0.0922253,51.7996874,4,GAUGE 10,864,860,4,0,0.004629629629629629,0.0,7.700313482644377,32.0
281,"(-0.0960466, 51.3500499)","(-0.0959141, 51.3502438)",-0.0960466,51.3500499,-0.0959141,51.3502438,4,GAUGE 6,5211,5207,4,0,0.0007676069852235655,0.0,0.887740813513954,5.0
281,"(-0.0960466, 51.3500499)","(-0.0959141, 51.3502438)",-0.0960466,51.3500499,-0.0959141,51.3502438,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
282,"(-0.142753, 51.4731225)","(-0.1460757, 51.4737772)",-0.142753,51.4731225,-0.1460757,51.4737772,4,GAUGE 6,5211,5200,11,0,0.002110919209364805,0.0,1.622976991059396,7.454545454545454
282,"(-0.142753, 51.4731225)","(-0.1460757, 51.4737772)",-0.142753,51.4731225,-0.1460757,51.4737772,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
283,"(-0.1109957, 51.0301946)","(-0.110869, 51.0299262)",-0.1109957,51.0301946,-0.110869,51.0299262,4,GAUGE 6,5211,5191,20,0,0.0038380349261178275,0.0,7.726808253136963,24.3
283,"(-0.1109957, 51.0301946)","(-0.110869, 51.0299262)",-0.1109957,51.0301946,-0.110869,51.0299262,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
284,"(-0.1414028, 50.8305904)","(-0.1410108, 50.8291176)",-0.1414028,50.8305904,-0.1410108,50.8291176,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
284,"(-0.1414028, 50.8305904)","(-0.1410108, 50.8291176)",-0.1414028,50.8305904,-0.1410108,50.8291176,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
285,"(-3.2116228, 54.1103514)","(-3.2098953, 54.1096586)",-3.2116228,54.1103514,-3.2098953,54.1096586,4,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,0.026391742180152278,9.0
285,"(-3.2116228, 54.1103514)","(-3.2098953, 54.1096586)",-3.2116228,54.1103514,-3.2098953,54.1096586,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
286,"(-0.0642758, 51.5235147)","(-0.0588033, 51.5238093)",-0.0642758,51.5235147,-0.0588033,51.5238093,4,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,2.3111457346955433,0.0
286,"(-0.0642758, 51.5235147)","(-0.0588033, 51.5238093)",-0.0642758,51.5235147,-0.0588033,51.5238093,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
287,"(-0.0468821, 51.4131054)","(-0.046694, 51.4129921)",-0.0468821,51.4131054,-0.046694,51.4129921,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
287,"(-0.0468821, 51.4131054)","(-0.046694, 51.4129921)",-0.0468821,51.4131054,-0.046694,51.4129921,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
288,"(-2.6222908, 53.5401941)","(-2.6220917, 53.5401697)",-2.6222908,53.5401941,-2.6220917,53.5401697,4,GAUGE 6,5211,5177,34,0,0.006524659374400307,0.0,0.09519701314122762,2.0
288,"(-2.6222908, 53.5401941)","(-2.6220917, 53.5401697)",-2.6222908,53.5401941,-2.6220917,53.5401697,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
289,"(-2.6652959, 52.0800017)","(-2.6655299, 52.0800215)",-2.6652959,52.0800017,-2.6655299,52.0800215,4,GAUGE 6,5211,5195,16,0,0.003070427940894262,0.0,0.975002889648648,0.0
289,"(-2.6652959, 52.0800017)","(-2.6655299, 52.0800215)",-2.6652959,52.0800017,-2.6655299,52.0800215,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
290,"(-2.133908, 52.4492911)","(-2.1339197, 52.4491455)",-2.133908,52.4492911,-2.1339197,52.4491455,4,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,11.417059336322184,21.666666666666668
290,"(-2.133908, 52.4492911)","(-2.1339197, 52.4491455)",-2.133908,52.4492911,-2.1339197,52.4491455,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
291,"(-1.8468024, 52.4073684)","(-1.8467323, 52.4072461)",-1.8468024,52.4073684,-1.8467323,52.4072461,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
291,"(-1.8468024, 52.4073684)","(-1.8467323, 52.4072461)",-1.8468024,52.4073684,-1.8467323,52.4072461,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
292,"(-4.0310187, 55.8612253)","(-4.0307593, 55.8609672)",-4.0310187,55.8612253,-4.0307593,55.8609672,4,GAUGE 6,5211,5112,99,0,0.018998272884283247,0.0,0.7820308510810033,1.303030303030303
292,"(-4.0310187, 55.8612253)","(-4.0307593, 55.8609672)",-4.0310187,55.8612253,-4.0307593,55.8609672,4,GAUGE 10,864,784,80,0,0.09259259259259259,0.0,0.41409823360746145,0.9875
293,"(0.4899213, 51.1756273)","(0.4902293, 51.1756061)",0.4899213,51.1756273,0.4902293,51.1756061,4,GAUGE 6,5211,5207,4,0,0.0007676069852235655,0.0,0.28987642474819353,0.0
293,"(0.4899213, 51.1756273)","(0.4902293, 51.1756061)",0.4899213,51.1756273,0.4902293,51.1756061,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
294,"(-4.0257495, 55.8171093)","(-4.0263047, 55.8171304)",-4.0257495,55.8171093,-4.0263047,55.8171304,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
294,"(-4.0257495, 55.8171093)","(-4.0263047, 55.8171304)",-4.0257495,55.8171093,-4.0263047,55.8171304,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
295,"(0.7329274, 51.3424551)","(0.733104, 51.3424235)",0.7329274,51.3424551,0.733104,51.3424235,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
295,"(0.7329274, 51.3424551)","(0.733104, 51.3424235)",0.7329274,51.3424551,0.733104,51.3424235,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
296,"(0.6695096, 51.3533645)","(0.6699179, 51.3533316)",0.6695096,51.3533645,0.6699179,51.3533316,4,GAUGE 6,5211,5187,24,0,0.004605641911341394,0.0,1.1958099701249603,8.041666666666666
296,"(0.6695096, 51.3533645)","(0.6699179, 51.3533316)",0.6695096,51.3533645,0.6699179,51.3533316,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
297,"(-4.3206849, 55.8963625)","(-4.3204566, 55.8962044)",-4.3206849,55.8963625,-4.3204566,55.8962044,4,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.014180306153509292,2.0
297,"(-4.3206849, 55.8963625)","(-4.3204566, 55.8962044)",-4.3206849,55.8963625,-4.3204566,55.8962044,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
298,"(-4.4310297, 55.8483308)","(-4.4317282, 55.8485106)",-4.4310297,55.8483308,-4.4317282,55.8485106,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
298,"(-4.4310297, 55.8483308)","(-4.4317282, 55.8485106)",-4.4310297,55.8483308,-4.4317282,55.8485106,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
299,"(0.4701462, 51.4428825)","(0.4521994, 51.4382123)",0.4701462,51.4428825,0.4521994,51.4382123,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
299,"(0.4701462, 51.4428825)","(0.4521994, 51.4382123)",0.4701462,51.4428825,0.4521994,51.4382123,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
300,"(-2.0046827, 52.8170059)","(-2.0047604, 52.8172473)",-2.0046827,52.8170059,-2.0047604,52.8172473,4,GAUGE 6,5211,5182,29,0,0.00556515064287085,0.0,0.45623563748460033,2.1379310344827585
300,"(-2.0046827, 52.8170059)","(-2.0047604, 52.8172473)",-2.0046827,52.8170059,-2.0047604,52.8172473,4,GAUGE 10,864,841,23,0,0.02662037037037037,0.0,0.5229927514781785,2.6956521739130435
